Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,200.77000427246094,196.1199951171875,199.4199981689453,196.5800018310547,1375300.0,195.16529846191406
2019-06-11,197.5,187.4199981689453,196.5800018310547,188.1699981689453,1501400.0,186.81582641601562
2019-06-12,189.75,185.83999633789062,188.77000427246094,188.72999572753906,1217200.0,187.37179565429688
2019-06-13,190.57000732421875,187.16000366210938,189.02000427246094,189.8300018310547,710200.0,188.46388244628906
2019-06-14,191.64999389648438,189.55999755859375,189.83999633789062,190.60000610351562,896200.0,189.2283477783203
2019-06-17,192.86000061035156,189.02999877929688,191.33999633789062,192.07000732421875,760100.0,190.68775939941406
2019-06-18,196.4600067138672,192.14999389648438,192.16000366210938,196.3699951171875,1027300.0,194.95681762695312
2019-06-19,198.92999267578125,195.27000427246094,196.42999267578125,198.3800048828125,793700.0,196.9523468017578
2019-06-20,200.4199981689453,197.36000061035156,200.0500030517578,199.39999389648438,1057900.0,197.96499633789062
2019-06-21,200.72999572753906,197.14999389648438,199.75999450683594,197.22000122070312,1908300.0,195.80068969726562
2019-06-24,199.5399932861328,197.05999755859375,197.89999389648438,197.2899932861328,868000.0,195.8701934814453
2019-06-25,198.0800018310547,195.49000549316406,197.3800048828125,195.6699981689453,927500.0,194.2618408203125
2019-06-26,195.72999572753906,191.0500030517578,195.72999572753906,191.22000122070312,1306700.0,189.8438720703125
2019-06-27,191.83999633789062,189.2100067138672,191.0399932861328,189.4600067138672,1080100.0,188.09654235839844
2019-06-28,191.44000244140625,187.7100067138672,190.42999267578125,189.1300048828125,4782100.0,187.7689208984375
2019-07-01,191.0,176.16000366210938,189.75999450683594,178.14999389648438,6708000.0,176.86793518066406
2019-07-02,186.64999389648438,181.52999877929688,182.38999938964844,185.77000427246094,3959700.0,184.43310546875
2019-07-03,185.3800048828125,180.5,185.0,184.3000030517578,1846900.0,182.9736785888672
2019-07-05,185.4600067138672,181.6999969482422,184.1999969482422,184.9600067138672,1072900.0,183.62893676757812
2019-07-08,185.27999877929688,183.05999755859375,184.4199981689453,184.67999267578125,1280300.0,183.35093688964844
2019-07-09,191.33999633789062,185.02000427246094,185.5,191.25999450683594,2445200.0,189.8835906982422
2019-07-10,192.9199981689453,190.7100067138672,191.52999877929688,192.61000061035156,1611400.0,191.223876953125
2019-07-11,195.6999969482422,191.1999969482422,191.97000122070312,194.4499969482422,1573700.0,193.05062866210938
2019-07-12,197.38999938964844,194.75999450683594,195.22999572753906,195.72000122070312,1169000.0,194.31149291992188
2019-07-15,195.64999389648438,191.0399932861328,195.64999389648438,191.5500030517578,1441000.0,190.17149353027344
2019-07-16,193.19000244140625,190.55999755859375,191.5,192.57000732421875,984200.0,191.1841583251953
